total_revenue,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,date,symbol,ebit,ebitda,gross_income,total_assets,cash_only,total_liabilities,total_debt,total_equity,stockholders_equity,total_current_liabilities,cash_and_short_term_investments,total_cash_and_due_from_banks,total_non_current_assets,net_operating_cash_flow,free_cash_flow
518200000000.0,9040000000.0,-13060000000.0,4000000000.0,-1030000000.0,2969999999.0,1950000000.0,2019-12-31,CRAB.JK,9040000000,20830000000,39840000000,310760000000.0,15300000000.0,206670000000.0,135889999999.0,104100000000.0,104100000000.0,162360000000,15300000000,,74600000000,-23690000000.0,-34840000000.0
477730000000.0,14080000000.0,-11800000000.0,2550000000.0,-595810000.0,1960000000.0,1950000000.0,2020-12-31,CRAB.JK,14080000000,24280000000,44700000000,300070000000.0,36910000000.0,194100000000.0,118310000000.0,105980000000.0,105980000000.0,161440000000,36910000000,,73530000000,47100000000.0,39070000000.0
658770000000.0,9460000000.0,-8960000000.0,9700000000.0,-2420000000.0,7280000000.0,1950000000.0,2021-12-31,CRAB.JK,9460000000,19600000000,59760000000,289440000000.0,20660000000.0,176110000000.0,117100000000.0,113330000000.0,113330000000.0,144630000000,20660000000,,78140000000,-7960000000.0,-16250000000.0
571160000000.0,16770000000.0,-11160000000.0,13380000000.0,-2980000000.0,10400000000.0,1710000000.0,2022-12-31,CRAB.JK,16770000000,26680000000,64709999999,316480000000.0,24140000000.0,137130000000.0,71820000000.0,179350000000.0,179350000000.0,122170000000,24140000000,,63780000000,2790000000.0,-641700000.0
598120000000.0,28380000000.0,-6490000000.0,22830000000.0,-5250000000.0,17580000000.0,1950000000.0,2023-12-31,CRAB.JK,28380000000,36580000000,67260000000,346530000000.0,18460000000.0,152820000000.0,91820000000.0,193710000000.0,193710000000.0,138230000000,18460000000,,62090000000,-15660000000.0,-20370000000.0
199080000000.0,13590000000.0,-1020000000.0,12690000000.0,-3350000000.0,9340000000.0,3060000000.0,2019-12-31,PDPP.JK,13590000000,20300000000,28880000000,249060000000.0,3060000000.0,84310000000.0,40610000000.0,164750000000.0,164750000000.0,59100000000,3060000000,,136800000000,7740000000.0,-82010000000.0
241180000000.0,15380000000.0,-4050000000.0,15380000000.0,-2969999999.0,12410000000.0,3060000000.0,2020-12-31,PDPP.JK,15380000000,28710000000,35280000000,255260000000.0,3500000000.0,77930000000.0,35920000000.0,177330000000.0,177330000000.0,42490000000,3500000000,,157910000000,21940000000.0,511590000.0
319000000000.0,19090000000.0,-4190000000.0,16430000000.0,-4340000000.0,12090000000.0,3060000000.0,2021-12-31,PDPP.JK,19090000000,36250000000,44700000000,300830000000.0,2430000000.0,60970000000.0,29800000000.0,239860000000.0,239860000000.0,38740000000,2430000000,,170850000000,-3380000000.0,-32990000000.0
339200000000.0,30050000000.0,-6140000000.0,26600000000.0,-6010000000.0,20590000000.0,3060000000.0,2022-12-31,PDPP.JK,30050000000,47500000000,57360000000,453710000000.0,3480000000.0,95990000000.0,60290000000.0,357720000000.0,357720000000.0,56540000000,73480000000,,227280000000,17190000000.0,-56280000000.0
439900000000.0,47000000000.0,-5900000000.0,43530000000.0,-9540000000.0,33990000000.0,2630000000.0,2023-12-31,PDPP.JK,47000000000,66030000000,75560000000,465660000000.0,9360000000.0,79970000000.0,46470000000.0,385690000000.0,385690000000.0,42740000000,59360000000,,269579999999,68099999999.0,8310000000.0
1430000000000.0,13910000000.0,-3690000000.0,8720000000.0,-3740000000.0,4980000000.0,1770000000.0,2019-12-31,PEVE.JK,13910000000,14900000000,138860000000,411860000000.0,27670000000.0,317740000000.0,35050000000.0,94120000000.0,94120000000.0,273490000000,27670000000,,14530000000,526860000.0,-315270000.0
1380000000000.0,9040000000.0,-3070000000.0,4710000000.0,-4440000000.0,269580000.0,1770000000.0,2020-12-31,PEVE.JK,9040000000,13610000000,122710000000,401920000000.0,8230000000.0,308260000000.0,19210000000.0,93660000000.0,93660000000.0,263019999999,8230000000,,17850000000,226930000.0,-3650000000.0
1790000000000.0,31380000000.0,-2870000000.0,26680000000.0,-7410000000.0,19280000000.0,1770000000.0,2021-12-31,PEVE.JK,31380000000,37960000000,160670000000,562940000000.0,3480000000.0,448280000000.0,29930000000.0,114660000000.0,114660000000.0,404300000000,3480000000,,21050000000,-5360000000.0,-15320000000.0
2150000000000.0,37570000000.0,-3810000000.0,31840000000.0,-8289999999.0,23550000000.0,1770000000.0,2022-12-31,PEVE.JK,37570000000,43740000000,224130000000,743960000000.0,5689999999.0,597160000000.0,60060000000.0,146800000000.0,146800000000.0,560040000000,5689999999,,27500000000,-17990000000.0,-27670000000.0
2480000000000.0,49010000000.0,-4340000000.0,46860000000.0,-10690000000.0,36170000000.0,1740000000.0,2023-12-31,PEVE.JK,49010000000,57330000000,294160000000,906740000000.0,4490000000.0,674530000000.0,77910000000.0,232210000000.0,232210000000.0,637120000000,4490000000,,30780000000,-61110000000.0,-69520000000.0
1480000000.0,865450000.0,-218650.0,865240000.0,-7410000.0,857830000.0,6390000000.0,2021-12-31,FUTR.JK,865450000,866160000,1250000000,1710000000.0,97280000.0,249480000.0,0.0,1460000000.0,1460000000.0,249480000,97280000,,33560000,439650000.0,405380000.0
46180000000.0,545490000.0,-6620000.0,555320000.0,-378780000.0,176600000.0,6390000000.0,2022-12-31,FUTR.JK,545490000,5650000000,5710000000,67230000000.0,3340000000.0,15070000000.0,1120000000.0,52160000000.0,52150000000.0,14160000000,3340000000,,46370000000,-895260000.0,-48680000000.0
140730000000.0,872880000.0,-91810000.0,784210000.0,-265940000.0,518409999.0,6390000000.0,2023-12-31,FUTR.JK,872880000,15150000000,13840000000,189970000000.0,10220000000.0,12050000000.0,842090000.0,177920000000.0,177920000000.0,10980000000,10220000000,,40830000000,-109880000000.0,-120520000000.0
101430000000.0,9560000000.0,-4269999999.0,5660000000.0,-2130000000.0,2490000000.0,750000000.0,2019-12-31,PPGL.JK,9560000000,20860000000,25680000000,107720000000.0,1930000000.0,41260000000.0,31960000000.0,66459999999.0,21280000000.0,31240000000,1930000000,,79160000000,12230000000.0,-32900000000.0
136610000000.0,10990000000.0,-3600000000.0,9170000000.0,-2410000000.0,4640000000.0,750000000.0,2020-12-31,PPGL.JK,10990000000,19480000000,29970000000,128680000000.0,6300000000.0,43520000000.0,19120000000.0,85160000000.0,38160000000.0,39510000000,6300000000,,62890000000,-2710000000.0,-4920000000.0
258810000000.0,27680000000.0,-2520000000.0,25210000000.0,-4900000000.0,16500000000.0,750020000.0,2021-12-31,PPGL.JK,27680000000,35700000000,54310000000,162980000000.0,3660000000.0,38510000000.0,13170000000.0,124480000000.0,50700000000.0,33280000000,3660000000,,69120000000,27990000000.0,-10250000000.0
291110000000.0,28820000000.0,-1680000000.0,26900000000.0,-6460000000.0,17620000000.0,762140000.0,2022-12-31,PPGL.JK,28820000000,36890000000,60580000000,177020000000.0,9650000000.0,34330000000.0,17700000000.0,142680000000.0,66140000000.0,31540000000,19280000000,,81200000000,6350000000.0,1010000000.0
184210000000.0,18960000000.0,-2310000000.0,22370000000.0,-4939999999.0,11540000000.0,771180000.0,2023-12-31,PPGL.JK,18960000000,27640000000,50520000000,198930000000.0,10780000000.0,53120000000.0,25120000000.0,145810000000.0,75820000000.0,38930000000,10780000000,,115310000000,38120000000.0,32180000000.0
130070000000.0,9850000000.0,-5350000000.0,4300000000.0,-704500000.0,3590000000.0,1420000000.0,2019-12-31,KUAS.JK,9850000000,12170000000,22370000000,199900000000.0,5760000000.0,154470000000.0,138180000000.0,45440000000.0,45440000000.0,72500000000,5760000000,,104960000000,7630000000.0,4840000000.0
131080000000.0,12850000000.0,-5170000000.0,7060000000.0,-1310000000.0,5750000000.0,1420000000.0,2020-12-31,KUAS.JK,12850000000,15400000000,26960000000,206480000000.0,9980000000.0,155440000000.0,133139999999.0,51050000000.0,51050000000.0,77620000000,9980000000,,104990000000,11270000000.0,9160000000.0
139350000000.0,14420000000.0,-4090000000.0,7790000000.0,-1609999999.0,6180000000.0,1130000000.0,2021-12-31,KUAS.JK,14420000000,18290000000,32560000000,262420000000.0,56670000000.0,122410000000.0,100010000000.0,140010000000.0,140010000000.0,88920000000,56670000000,,101130000000,-4560000000.0,-23210000000.0
153830000000.0,15180000000.0,-4580000000.0,10910000000.0,-3040000000.0,7860000000.0,1290000000.0,2022-12-31,KUAS.JK,15180000000,19790000000,41090000000,269540000000.0,33830000000.0,120390000000.0,99770000000.0,149150000000.0,149150000000.0,89530000000,33830000000,,105840000000,-14260000000.0,-18900000000.0
161660000000.0,18330000000.0,-5950000000.0,12550000000.0,-3040000000.0,9510000000.0,1290000000.0,2023-12-31,KUAS.JK,18330000000,23140000000,45680000000,264360000000.0,24810000000.0,107900000000.0,87680000000.0,156450000000.0,156450000000.0,80410000000,24810000000,,105600000000,6670000000.0,5440000000.0
215630000000.0,7310000000.0,-9480000000.0,-11600000000.0,-2109999999.0,-16739999999.0,797810000.0,2019-12-31,PNSE.JK,7310000000,25690000000,99690000000,460490000000.0,41670000000.0,197250000000.0,79460000000.0,263240000000.0,185730000000.0,67629999999,46200000000,,378340000000,11280000000.0,2790000000.0
76510000000.0,-60100000000.0,-7850000000.0,-50360000000.0,-247320000.0,-40630000000.0,797810000.0,2020-12-31,PNSE.JK,-60100000000,-40050000000,2069999999,403840000000.0,16010000000.0,188950000000.0,79450000000.0,214890000000.0,145370000000.0,58230000000,17420000000,,357210000000,-26940000000.0,-30030000000.0
69060000000.0,-31580000000.0,-6810000000.0,-43070000000.0,981890000.0,-29700000000.0,797810000.0,2021-12-31,PNSE.JK,-31580000000,-12940000000,10030000000,382500000000.0,16969999999.0,196060000000.0,92550000000.0,186450000000.0,126700000000.0,78250000000,17010000000,,336470000000,-11360000000.0,-11750000000.0
143570000000.0,1839999999.0,-6290000000.0,-10910000000.0,-1589999999.0,-10020000000.0,797810000.0,2022-12-31,PNSE.JK,1839999999,17300000000,66300000000,372690000000.0,15900000000.0,195790000000.0,90370000000.0,176900000000.0,118020000000.0,89270000000,15940000000,,326850000000,8810000000.0,2830000000.0
221620000000.0,35500000000.0,-6230000000.0,27650000000.0,-2510000000.0,12300000000.0,797810000.0,2023-12-31,PNSE.JK,35500000000,48980000000,119580000000,368220000000.0,31540000000.0,167810000000.0,73130000000.0,200410000000.0,129169999999.0,84510000000,31540000000,,302470000000,12410000000.0,-2560000000.0
373520000000.0,42580000000.0,-6570000000.0,37630000000.0,-6870000000.0,30440000000.0,5770000000.0,2019-12-31,HAIS.JK,42580000000,74280000000,67959999999,428660000000.0,21780000000.0,163200000000.0,85970000000.0,265459999999.0,265459999999.0,54340000000,21780000000,,289370000000,-11950000000.0,-13340000000.0
310350000000.0,33140000000.0,-12540000000.0,21980000000.0,-4230000000.0,18500000000.0,5770000000.0,2020-12-31,HAIS.JK,33140000000,70000000000,63930000000,378400000000.0,32790000000.0,129370000000.0,43330000000.0,249030000000.0,247300000000.0,54060000000,32790000000,,286130000000,89060000000.0,39250000000.0
428320000000.0,43940000000.0,-4130000000.0,40770000000.0,-5750000000.0,34960000000.0,2230000000.0,2021-12-31,HAIS.JK,43940000000,82850000000,84640000000,537520000000.0,168020000000.0,104930000000.0,26010000000.0,432590000000.0,430790000000.0,69730000000,168020000000,,318520000000,85720000000.0,37650000000.0
781000000000.0,125550000000.0,-2800000000.0,125960000000.0,-9830000000.0,115980000000.0,2630000000.0,2022-12-31,HAIS.JK,125550000000,167840000000,197940000000,653440000000.0,182880000000.0,114410000000.0,19530000000.0,539030000000.0,537039999999.0,85140000000,182880000000,,396220000000,167830000000.0,61650000000.0
941910000000.0,173020000000.0,-6910000000.0,170090000000.0,-12570000000.0,157400000000.0,2630000000.0,2023-12-31,HAIS.JK,173020000000,228300000000,255200000000,914490000000.0,148150000000.0,248350000000.0,151810000000.0,666140000000.0,664040000000.0,120360000000,148150000000,,621870000000,146690000000.0,-37820000000.0
1470000000000.0,-155520000000.0,-129280000000.0,-339720000000.0,64530000000.0,-275200000000.0,1390000000.0,2019-12-31,INRU.JK,-155520000000,257820000000,-268690000,6680000000000.0,5260000000.0,4590000000000.0,3210000000000.0,2089999999999.0,2089999999999.0,1280000000000,5760000000,,6020000000000,775240000000.0,-525080000000.0
1830000000000.0,-65190000000.0,-134030000000.0,120520000000.0,-66000000000.0,54520000000.0,1410000000.0,2020-12-31,INRU.JK,-65190000000,384310000000,132130000000,6530000000000.0,1290000000.0,4370000000000.0,3650000000000.0,2160000000000.0,2160000000000.0,681170000000,1780000000,,6040000000000,-111900000000.0,-607970000000.0
2100000000000.0,150770000000.0,-130080000000.0,19470000000.0,-10640000000.0,8830000000.0,1410000000.0,2021-12-31,INRU.JK,150770000000,639910000000,355660000000,6760000000000.0,4450000000.0,4540000000000.0,4019999999999.0,2220000000000.0,2220000000000.0,359280000000,4900000000,,6000000000000,169950000000.0,-320190000000.0
2600000000000.0,282360000000.0,-301280000000.0,-204560000000.0,-99750000000.0,-304310000000.0,1390000000.0,2022-12-31,INRU.JK,282360000000,821890000000,512770000000,7280000000000.0,5680000000.0,5170000000000.0,4389999999999.0,2109999999999.0,2109999999999.0,391290000000,6130000000,,6220000000000,617670000000.0,2029999999.0
1460000000000.0,-117780000000.0,-236840000000.0,-402060000000.0,9790000000.0,-392270000000.0,1390000000.0,2023-12-31,INRU.JK,-117780000000,372680000000,110120000000,7400000000000.0,8130000000.0,5710000000000.0,4349999999999.0,1700000000000.0,1700000000000.0,762710000000,8590000000,,6510000000000,968270000000.0,8620000000.0
61820000000.0,6140000000.0,-76230000.0,725770000.0,-231860000.0,493910000.0,5720000000.0,2019-12-31,HALO.JK,6140000000,8460000000,11540000000,38500000000.0,601180000.0,249370000000.0,125510000000.0,-210880000000.0,-210880000000.0,69170000000,601180000,,10000000000,7140000000.0,5710000000.0
294510000000.0,73170000000.0,-125170000.0,69480000000.0,-15800000000.0,53680000000.0,5720000000.0,2020-12-31,HALO.JK,73170000000,75900000000,87700000000,106060000000.0,45210000000.0,264800000000.0,125010000000.0,-158740000000.0,-158740000000.0,117830000000,45210000000,,12020000000,59250000000.0,54850000000.0
455060000000.0,125680000000.0,-99830000.0,124680000000.0,-30580000000.0,94090000000.0,5720000000.0,2021-12-31,HALO.JK,125680000000,130060000000,138510000000,281830000000.0,2750000000.0,346600000000.0,89530000000.0,-64769999999.0,-64769999999.0,234900000000,2750000000,,163940000000,120240000000.0,107810000000.0
305540000000.0,29290000000.0,-65150000.0,22360000000.0,-5250000000.0,17110000000.0,3570000000.0,2022-12-31,HALO.JK,29290000000,36510000000,48700000000,303650000000.0,3730000000.0,260680000000.0,61850000000.0,42970000000.0,42970000000.0,200220000000,3730000000,,154510000000,-52940000000.0,-63470000000.0
231090000000.0,19250000000.0,-76440000.0,21960000000.0,-4960000000.0,17000000000.0,5530000000.0,2023-12-31,HALO.JK,19250000000,28800000000,49330000000,262269999999.0,6540000000.0,92590000000.0,16879999999.0,169680000000.0,169680000000.0,55030000000,6540000000,,136710000000,-71320000000.0,-77310000000.0
67879999999.0,-9040000000.0,-3660000000.0,-9500000000.0,242880000.0,-7380000000.0,1310000000.0,2019-12-31,CSIS.JK,-9040000000,-6710000000,8940000000,472480000000.0,9860000000.0,266089999999.0,19520000000.0,206390000000.0,144160000000.0,263680000000,9860000000,,398080000000,-67200000000.0,-76750000000.0
85540000000.0,14160000000.0,-3340000000.0,12760000000.0,-311290000.0,3010000000.0,1310000000.0,2020-12-31,CSIS.JK,14160000000,15760000000,31680000000,538260000000.0,4689999999.0,270230000000.0,25510000000.0,268040000000.0,136750000000.0,249020000000,4689999999,,93320000000,-3340000000.0,-5220000000.0
83520000000.0,16000000000.0,-3080000000.0,19680000000.0,126060000.0,9910000000.0,1310000000.0,2021-12-31,CSIS.JK,16000000000,17540000000,30780000000,526140000000.0,7380000000.0,239160000000.0,18960000000.0,286980000000.0,146750000000.0,218420000000,7380000000,,95940000000,30600000000.0,29150000000.0
80800000000.0,18020000000.0,-1910000000.0,26690000000.0,-3070000000.0,12110000000.0,1310000000.0,2022-12-31,CSIS.JK,18020000000,19400000000,32000000000,546669999999.0,14170000000.0,236220000000.0,13080000000.0,310450000000.0,158700000000.0,219190000000,14170000000,,122390000000,-1240000000.0,-2880000000.0
55990000000.0,1450000000.0,-2300000000.0,5730000000.0,-326650000.0,1300000000.0,1310000000.0,2023-12-31,CSIS.JK,1450000000,2730000000,20660000000,548710000000.0,6650000000.0,232670000000.0,24130000000.0,316040000000.0,160190000000.0,209810000000,6650000000,,124360000000,3670000000.0,926060000.0
6720000000.0,163670000.0,-6880000.0,166220000.0,-22940000.0,143280000.0,3330000000.0,2019-12-31,TRON.JK,163670000,204600000,2900000000,10770000000.0,1760000000.0,5600000000.0,0.0,5170000000.0,5170000000.0,5190000000,1760000000,,5070000000,1900000000.0,1900000000.0
32700000000.0,3280000000.0,-1370000000.0,1930000000.0,-474680000.0,1450000000.0,3330000000.0,2020-12-31,TRON.JK,3280000000,7230000000,7220000000,30970000000.0,9660000000.0,11800000000.0,7400000000.0,19170000000.0,19170000000.0,11660000000,9660000000,,13250000000,1870000000.0,1790000000.0
45630000000.0,9590000000.0,-1010000000.0,8560000000.0,-1880000000.0,6680000000.0,3330000000.0,2021-12-31,TRON.JK,9590000000,14080000000,15060000000,52190000000.0,6540000000.0,23610000000.0,1480000000.0,28580000000.0,28580000000.0,22600000000,6540000000,,11710000000,9060000000.0,8439999999.0
107520000000.0,20750000000.0,-836280000.0,19940000000.0,-4440000000.0,15340000000.0,3330000000.0,2022-12-31,TRON.JK,20750000000,27110000000,34130000000,85740000000.0,5890000000.0,23250000000.0,5100000000.0,62490000000.0,62490000000.0,21160000000,5890000000,,31880000000,-622110000.0,-983250000.0
187500000000.0,24850000000.0,-2270000000.0,23680000000.0,-5600000000.0,18080000000.0,2700000000.0,2023-12-31,TRON.JK,24850000000,35280000000,45510000000,247160000000.0,41290000000.0,35990000000.0,23020000000.0,211170000000.0,211170000000.0,14960000000,41290000000,,101050000000,-33960000000.0,-77440000000.0
122330000000.0,6140000000.0,-966930000.0,2890000000.0,-1520000000.0,1370000000.0,720000000.0,2019-12-31,BTON.JK,6140000000,7350000000,15770000000,230560000000.0,166920000000.0,46330000000.0,0.0,184230000000.0,184230000000.0,41770000000,167490000000,,41400000000,25030000000.0,25020000000.0
113550000000.0,-59430000.0,0.0,4700000000.0,-211140000.0,4490000000.0,720000000.0,2020-12-31,BTON.JK,-59430000,925990000,9530000000,234910000000.0,178470000000.0,46200000000.0,0.0,188710000000.0,188710000000.0,41340000000,178620000000,,40080000000,20340000000.0,19050000000.0
112730000000.0,12090000000.0,-661880000.0,12560000000.0,-2930000000.0,9640000000.0,720000000.0,2021-12-31,BTON.JK,12090000000,13120000000,21200000000,270670000000.0,177840000000.0,72900000000.0,27300000000.0,197770000000.0,197770000000.0,67360000000,214610000000,,36850000000,10890000000.0,10770000000.0
152170000000.0,10740000000.0,-615950000.0,42170000000.0,-2260000000.0,39900000000.0,720000000.0,2022-12-31,BTON.JK,10740000000,11760000000,21530000000,344550000000.0,477600000.0,106350000000.0,0.0,238210000000.0,238210000000.0,101910000000,268329999999,,41290000000,62160000000.0,61970000000.0
139550000000.0,7150000000.0,0.0,19000000000.0,-1470000000.0,17530000000.0,720000000.0,2023-12-31,BTON.JK,7150000000,8180000000,16920000000,361610000000.0,872900000.0,104370000000.0,0.0,257240000000.0,257240000000.0,101750000000,278230000000,,44660000000,15810000000.0,15580000000.0
75620000000.0,3469999999.0,0.0,3480000000.0,-1160000000.0,2320000000.0,421640000.0,2019-12-31,TNCA.JK,3469999999,4400000000,16399999999,50990000000.0,6450000000.0,8790000000.0,148720000.0,42200000000.0,42210000000.0,4059999999,6450000000,,3340000000,208370000.0,-69390000.0
68820000000.0,-2210000000.0,,-2040000000.0,-1150000000.0,-3180000000.0,421640000.0,2020-12-31,TNCA.JK,-2210000000,-856920000,15000000000,48080000000.0,6990000000.0,8140000000.0,1230000000.0,39940000000.0,39940000000.0,4520000000,6990000000,,29670000000,2640000000.0,2520000000.0
76360000000.0,2080000000.0,,2750000000.0,-1589999999.0,1170000000.0,421640000.0,2021-12-31,TNCA.JK,2080000000,3670000000,18660000000,52440000000.0,5460000000.0,11300000000.0,1870000000.0,41140000000.0,41150000000.0,7130000000,5460000000,,30650000000,871380000.0,259570000.0
73080000000.0,1260000000.0,,1200000000.0,-466600000.0,735490000.0,421640000.0,2022-12-31,TNCA.JK,1260000000,3250000000,17330000000,53950000000.0,1870000000.0,10660000000.0,793570000.0,43290000000.0,43290000000.0,8970000000,1870000000,,29570000000,-1670000000.0,-2009999999.0
67910000000.0,1750000000.0,-325100000.0,884150000.0,-446990000.0,437670000.0,421640000.0,2023-12-31,TNCA.JK,1750000000,4040000000,14130000000,53080000000.0,3180000000.0,9530000000.0,1310000000.0,43550000000.0,43550000000.0,8350000000,3180000000,,29960000000,3100000000.0,3090000000.0
70390000000.0,4670000000.0,-2640000000.0,1589999999.0,-109860000.0,1640000000.0,728870000.0,2019-12-31,JAST.JK,4670000000,8870000000,27840000000,148510000000.0,1250000000.0,58740000000.0,14310000000.0,89760000000.0,88230000000.0,52820000000,1250000000,,73260000000,-26050000000.0,-49890000000.0
61430000000.0,-8039999999.0,-3370000000.0,-11020000000.0,1090000000.0,-14320000000.0,728870000.0,2020-12-31,JAST.JK,-8039999999,-2029999999,20030000000,114090000000.0,2990000000.0,58260000000.0,28640000000.0,55840000000.0,55840000000.0,52690000000,2990000000,,53340000000,-3290000000.0,-3930000000.0
68050000000.0,-7500000000.0,-3030000000.0,-9640000000.0,1910000000.0,-7939999999.0,813630000.0,2021-12-31,JAST.JK,-7500000000,-1410000000,20970000000,100690000000.0,5970000000.0,51940000000.0,28360000000.0,48750000000.0,48750000000.0,47910000000,5970000000,,75830000000,-2620000000.0,-4120000000.0
127230000000.0,-9820000000.0,-3660000000.0,-9960000000.0,-62030000.0,-8279999999.0,858450000.0,2022-12-31,JAST.JK,-9820000000,-559840000,32560000000,143920000000.0,8760000000.0,54040000000.0,28710000000.0,89890000000.0,81790000000.0,50080000000,8760000000,,94970000000,-2700000000.0,-21970000000.0
131009999999.0,3830000000.0,-3250000000.0,1580000000.0,-418630000.0,-1070000000.0,1080000000.0,2023-12-31,JAST.JK,3830000000,13070000000,34840000000,141740000000.0,12290000000.0,50330000000.0,29520000000.0,91410000000.0,80250000000.0,44650000000,12290000000,,94060000000,11800000000.0,4260000000.0
381430000000.0,19040000000.0,-655140000.0,18040000000.0,-4230000000.0,13810000000.0,207660000.0,2019-12-31,INCI.JK,19040000000,26230000000,62990000000,405450000000.0,58550000000.0,65319999999.0,420690000.0,340120000000.0,338450000000.0,56100000000,58550000000,,202190000000,13010000000.0,9310000000.0
394020000000.0,36610000000.0,-525150000.0,38390000000.0,-8320000000.0,30060000000.0,207660000.0,2020-12-31,INCI.JK,36610000000,42390000000,88760000000,444870000000.0,102340000000.0,75990000000.0,3360000000.0,368870000000.0,367200000000.0,63450000000,102340000000,,208980000000,52620000000.0,48540000000.0
520720000000.0,13290000000.0,-784360000.0,13790000000.0,-2750000000.0,11040000000.0,207660000.0,2021-12-31,INCI.JK,13290000000,19960000000,64720000000,510700000000.0,78120000000.0,131139999999.0,2920000000.0,379560000000.0,377880000000.0,119540000000,78120000000,,210520000000,-14310000000.0,-15990000000.0
478210000000.0,26220000000.0,-522590000.0,31500000000.0,-7000000000.0,24420000000.0,207660000.0,2022-12-31,INCI.JK,26220000000,32330000000,78880000000,496010000000.0,89820000000.0,79040000000.0,2600000000.0,416970000000.0,415210000000.0,71970000000,89820000000,,223440000000,17320000000.0,16690000000.0
378120000000.0,21540000000.0,-307060000.0,22670000000.0,-5170000000.0,17500000000.0,207660000.0,2023-12-31,INCI.JK,21540000000,27010000000,71860000000,492570000000.0,127170000000.0,55970000000.0,2430000000.0,436600000000.0,434840000000.0,47780000000,127170000000,,222980000000,39960000000.0,39340000000.0
1220000000000.0,34110000000.0,-36830000000.0,4340000000.0,-30100000000.0,-47360000000.0,1440000000.0,2019-12-31,PSDN.JK,34110000000,53150000000,153400000000,763490000000.0,40270000000.0,587530000000.0,468760000000.0,175960000000.0,113670000000.0,378030000000,40270000000,,477810000000,57340000000.0,-109810000000.0
895460000000.0,4840000000.0,-28830000000.0,-33310000000.0,-19000000000.0,-62010000000.0,1440000000.0,2020-12-31,PSDN.JK,4840000000,22060000000,119140000000,765380000000.0,14650000000.0,645220000000.0,492470000000.0,120150000000.0,48840000000.0,368960000000,14650000000,,481680000000,-27550000000.0,-50230000000.0
868090000000.0,-38210000000.0,-22980000000.0,-70700000000.0,-11800000000.0,-87780000000.0,1440000000.0,2021-12-31,PSDN.JK,-38210000000,-21940000000,47700000000,707400000000.0,29560000000.0,651670000000.0,478370000000.0,55730000000.0,-24720000000.0,405640000000,29560000000,,474150000000,48160000000.0,42610000000.0
638380000000.0,-613100000.0,-22300000000.0,-36770000000.0,10320000000.0,-41280000000.0,1440000000.0,2022-12-31,PSDN.JK,-613100000,15630000000,116330000000,705620000000.0,27150000000.0,666500000000.0,469520000000.0,39120000000.0,-62700000000.0,431500000000,27150000000,,483570000000,-6920000000.0,-15230000000.0
266130000000.0,-43180000000.0,-19250000000.0,158370000000.0,-7150000000.0,143400000000.0,1440000000.0,2023-12-31,PSDN.JK,-43180000000,-35880000000,61370000000,151970000000.0,3670000000.0,85890000000.0,0.0,66080000000.0,66080000000.0,78820000000,3670000000,,134690000000,-138130000000.0,-139230000000.0
36220000000.0,-4760000000.0,-1430000000.0,-6170000000.0,1480000000.0,-4689999999.0,1540000000.0,2021-12-31,PACK.JK,-4760000000,-2360000000,4770000000,36580000000.0,34720000.0,33820000000.0,17860000000.0,2760000000.0,2760000000.0,19290000000,34720000,,31200000000,1970000000.0,1600000000.0
44150000000.0,3920000000.0,-1370000000.0,2580000000.0,-524210000.0,2049999999.0,1540000000.0,2022-12-31,PACK.JK,3920000000,6660000000,10470000000,43690000000.0,573840000.0,37930000000.0,15430000000.0,5760000000.0,5760000000.0,26130000000,573840000,,33310000000,7570000000.0,4310000000.0
52930000000.0,5050000000.0,-2200000000.0,2900000000.0,-614360000.0,2290000000.0,1540000000.0,2023-12-31,PACK.JK,5050000000,8020000000,14480000000,77130000000.0,6520000000.0,22400000000.0,9600000000.0,54730000000.0,54730000000.0,19030000000,6520000000,,41940000000,-26770000000.0,-29360000000.0
88360000000.0,-3310000000.0,0.0,31380000000.0,-1460000000.0,29920000000.0,425000000.0,2019-12-31,LPIN.JK,-3310000000,-2410000000,17940000000,324920000000.0,79640000000.0,21620000000.0,0.0,303300000000.0,295500000000.0,10780000000,79640000000,,184300000000,22440000000.0,21620000000.0
103070000000.0,1359999999.0,-1020000.0,8400000000.0,-1660000000.0,6730000000.0,425000000.0,2020-12-31,LPIN.JK,1359999999,2080000000,22960000000,337790000000.0,97780000000.0,27830000000.0,0.0,309960000000.0,302170000000.0,16760000000,97780000000,,186040000000,16260000000.0,15670000000.0
120480000000.0,5670000000.0,0.0,25480000000.0,-2069999999.0,23410000000.0,425000000.0,2021-12-31,LPIN.JK,5670000000,6580000000,26450000000,310880000000.0,45790000000.0,26860000000.0,146920000.0,284020000000.0,276230000000.0,15310000000,45790000000,,199820000000,1710000000.0,-2400000000.0
172640000000.0,20220000000.0,-15840000.0,31770000000.0,-5100000000.0,26670000000.0,425000000.0,2022-12-31,LPIN.JK,20220000000,21250000000,41840000000,337440000000.0,13630000000.0,32680000000.0,0.0,304760000000.0,296960000000.0,25510000000,13630000000,,205090000000,-19970000000.0,-20360000000.0
