total_revenue,gross_income,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,ebitda,ebit,date,symbol,total_assets,cash_and_short_term_investments,cash_only,total_non_current_assets,total_liabilities,total_current_liabilities,total_equity,stockholders_equity,total_debt,total_cash_and_due_from_banks,net_operating_cash_flow,free_cash_flow
6890000000.0,-5770000000,-15100000000.0,-10000000000,-23850000000.0,10910000.0,-23830000000.0,1210000000.0,-8940000000,-15100000000,2019-12-31,UANG.JK,284880000000.0,2990000000,2990000000.0,162520000000,217480000000.0,29540000000,67400000000.0,67400000000.0,195000000000.0,,-20020000000.0,-20050000000.0
11150000000.0,-1760000000,-9240000000.0,-24040000000,-29350000000.0,94320000.0,-29260000000.0,1210000000.0,-2990000000,-9240000000,2020-12-31,UANG.JK,320540000000.0,1800000000,1800000000.0,177830000000,206100000000.0,80760000000,114440000000.0,114440000000.0,189700000000.0,,-50850000000.0,-51450000000.0
7460000000.0,-5430000000,-38550000000.0,-44160000000,-76380000000.0,232020000.0,-76140000000.0,1210000000.0,-31640000000,-38550000000,2021-12-31,UANG.JK,1010000000000.0,72360000000,72360000000.0,636100000000,968240000000.0,439300000000,39740000000.0,39740000000.0,555530000000.0,,53960000000.0,52520000000.0
0.0,-3510000000,-66920000000.0,-1350000000,-59000000000.0,-111970000.0,-59110000000.0,1210000000.0,-63410000000,-66920000000,2022-12-31,UANG.JK,1490000000000.0,237760000000,237760000000.0,745690000000,1510000000000.0,1450000000000,-19650000000.0,-19650000000.0,373910000000.0,,408570000000.0,408150000000.0
539039999999.0,316910000000,221480000000.0,-445800000,263880000000.0,0.0,261220000000.0,1210000000.0,224730000000,221480000000,2023-12-31,UANG.JK,1460000000000.0,116880000000,116880000000.0,833360000000,1220000000000.0,838630000000,241740000000.0,241740000000.0,395190000000.0,,-91370000000.0,-91940000000.0
18700000000.0,7390000000,1430000000.0,-209820000,1310000000.0,-337880000.0,970720000.0,2700000000.0,2020000000,1430000000,2019-12-31,LFLO.JK,21700000000.0,3020000000,3020000000.0,6240000000,20560000000.0,19860000000,1140000000.0,1140000000.0,656840000.0,,3310000000.0,-1230000000.0
31750000000.0,10320000000,2020000000.0,-139910000,1810000000.0,-424780000.0,1380000000.0,2700000000.0,2730000000,2020000000,2020-12-31,LFLO.JK,37650000000.0,7820000000,7820000000.0,5840000000,25710000000.0,25080000000,11940000000.0,11940000000.0,497580000.0,,3930000000.0,3790000000.0
46860000000.0,13660000000,1780000000.0,-131370000,2220000000.0,-497010000.0,1720000000.0,1300000000.0,2790000000,1780000000,2021-12-31,LFLO.JK,59380000000.0,5850000000,5850000000.0,8430000000,18840000000.0,18370000000,40540000000.0,40530000000.0,318340000.0,,-25700000000.0,-27840000000.0
64670000000.0,24300000000,4110000000.0,-192910000,4160000000.0,-746840000.0,3490000000.0,1310000000.0,5520000000,4110000000,2022-12-31,LFLO.JK,84750000000.0,9460000000,9460000000.0,8660000000,39410000000.0,38980000000,45330000000.0,44800000000.0,196430000.0,,5200000000.0,3780000000.0
80740000000.0,35820000000,10500000000.0,-409790000,11520000000.0,-2650000000.0,8840000000.0,1310000000.0,12500000000,10500000000,2023-12-31,LFLO.JK,110800000000.0,16290000000,16290000000.0,10780000000,56650000000.0,55830000000,54150000000.0,53570000000.0,1000000000.0,,10990000000.0,8490000000.0
399710000000.0,14280000000,837380000.0,-922440000,669920000.0,-378380000.0,291540000.0,,1310000000,837380000,2019-12-31,UVCR.JK,39350000000.0,1750000000,1750000000.0,12420000000,10610000000.0,5400000000,28730000000.0,28730000000.0,5650000000.0,,-8410000000.0,-16410000000.0
338740000000.0,13350000000,3020000000.0,-1160000000,2160000000.0,-579740000.0,1580000000.0,,3660000000,3020000000,2020-12-31,UVCR.JK,48980000000.0,7760000000,7760000000.0,17600000000,18690000000.0,14000000000,30300000000.0,30300000000.0,4939999999.0,,4330000000.0,3820000000.0
939210000000.0,31070000000,6770000000.0,-1160000000,7410000000.0,-1839999999.0,5570000000.0,2000000000.0,7520000000,6770000000,2021-12-31,UVCR.JK,96170000000.0,17020000000,17020000000.0,30960000000,17970000000.0,13280000000,78210000000.0,78210000000.0,4260000000.0,,-17880000000.0,-18850000000.0
1220000000000.0,51890000000,11960000000.0,-1320000000,15220000000.0,-3330000000.0,11890000000.0,2250000000.0,13130000000,11960000000,2022-12-31,UVCR.JK,109130000000.0,9790000000,9790000000.0,35340000000,19620000000.0,14770000000,89500000000.0,89500000000.0,3920000000.0,,6270000000.0,4050000000.0
799220000000.0,42330000000,3180000000.0,-456060000,9270000000.0,-2330000000.0,6939999999.0,2000000000.0,4580000000,3180000000,2023-12-31,UVCR.JK,124210000000.0,7660000000,7660000000.0,39380000000,28890000000.0,24280000000,95320000000.0,95320000000.0,3469999999.0,,5540000000.0,4750000000.0
17330000000.0,,4860000000.0,,1460000000.0,-15810000.0,1450000000.0,3110000000.0,9890000000,4860000000,2019-12-31,VAST.JK,133229999999.0,500110000,500110000.0,,87700000000.0,,45530000000.0,45530000000.0,48720000000.0,,11320000000.0,10470000000.0
18900000000.0,,4179999999.0,,1870000000.0,-15950000.0,1859999999.0,3110000000.0,9760000000,4179999999,2020-12-31,VAST.JK,141770000000.0,693780000,693780000.0,,94390000000.0,,47380000000.0,47380000000.0,34860000000.0,,21460000000.0,21400000000.0
21900000000.0,,14230000000.0,,114690000000.0,-27480000.0,114660000000.0,3110000000.0,14550000000,14230000000,2021-12-31,VAST.JK,248800000000.0,2380000000,2380000000.0,,66760000000.0,,182040000000.0,182040000000.0,25950000000.0,,13340000000.0,11760000000.0
23760000000.0,,15350000000.0,,16610000000.0,-22030000.0,16590000000.0,3110000000.0,15610000000,15350000000,2022-12-31,VAST.JK,276580000000.0,846320000,846320000.0,,77970000000.0,,198610000000.0,198610000000.0,37980000000.0,,5960000000.0,3790000000.0
25690000000.0,,13080000000.0,,98820000000.0,-28490000.0,98800000000.0,3000000000.0,13470000000,13080000000,2023-12-31,VAST.JK,521460000000.0,11280000000,3280000000.0,,156720000000.0,,364740000000.0,364740000000.0,74250000000.0,,13860000000.0,13780000000.0
2670000000000.0,558560000000,325230000000.0,-71530000000,258950000000.0,-50700000000.0,208250000000.0,4160000000.0,363740000000,325230000000,2019-12-31,VOKS.JK,3030000000000.0,649740000000,629840000000.0,747040000000,1920000000000.0,1280000000000,1110000000000.0,1110000000000.0,1110000000000.0,,169490000000.0,-2380000000.0
1830000000000.0,348030000000,149940000000.0,-123820000000,7160000000.0,-4370000000.0,2780000000.0,4160000000.0,207250000000,149940000000,2020-12-31,VOKS.JK,2920000000000.0,393140000000,142140000000.0,742550000000,1800000000000.0,1180000000000,1110000000000.0,1110000000000.0,1050000000000.0,,-137820000000.0,-201780000000.0
1710000000000.0,81940000000,-99160000000.0,-122250000000,-252200000000.0,41380000000.0,-210820000000.0,4160000000.0,-28610000000,-99160000000,2021-12-31,VOKS.JK,2890000000000.0,546940000000,226550000000.0,754310000000,1990000000000.0,1770000000000,905770000000.0,905770000000.0,1220000000000.0,,58260000000.0,-13330000000.0
2630000000000.0,109510000000,-91080000000.0,-120490000000,-224350000000.0,33310000000.0,-191040000000.0,4160000000.0,-26430000000,-91080000000,2022-12-31,VOKS.JK,2670000000000.0,239680000000,202940000000.0,755960000000,1950000000000.0,1839999999999,719100000000.0,719100000000.0,865460000000.0,,80730000000.0,48250000000.0
3060000000000.0,396510000000,132199999999.0,-95460000000,30780000000.0,-12770000000.0,18020000000.0,4160000000.0,197060000000,132199999999,2023-12-31,VOKS.JK,2620000000000.0,258490000000,234740000000.0,669290000000,1890000000000.0,1470000000000,735880000000.0,735880000000.0,992830000000.0,,-53570000000.0,-107800000000.0
330670000000.0,,2410000000.0,,3810000000.0,-2040000000.0,1770000000.0,5470000000.0,160050000000,152590000000,2019-12-31,VRNA.JK,2650000000000.0,102190000000,102190000000.0,,1980000000000.0,,668590000000.0,668590000000.0,1890000000000.0,,216390000000.0,195490000000.0
309730000000.0,,108010000000.0,,-1569999999.0,4570000000.0,3000000000.0,5689999999.0,184670000000,167940000000,2020-12-31,VRNA.JK,2680000000000.0,131570000000,131570000000.0,,2049999999999.0,,631900000000.0,631900000000.0,1960000000000.0,,-8270000000.0,-14010000000.0
302890000000.0,,67140000000.0,,8170000000.0,-15940000000.0,-7770000000.0,5689999999.0,84450000000,67140000000,2021-12-31,VRNA.JK,2320000000000.0,95640000000,95640000000.0,,1700000000000.0,,625240000000.0,625240000000.0,1620000000000.0,,317810000000.0,308230000000.0
333060000000.0,,115470000000.0,,55340000000.0,6710000000.0,62050000000.0,5689999999.0,134470000000,115470000000,2022-12-31,VRNA.JK,2469999999999.0,102600000000,102600000000.0,,1780000000000.0,,689900000000.0,689900000000.0,1690000000000.0,,-3650000000.0,-28650000000.0
401340000000.0,,167380000000.0,,61230000000.0,-84970000.0,61150000000.0,5689999999.0,185270000000,167380000000,2023-12-31,VRNA.JK,2790000000000.0,50360000000,50360000000.0,,2040000000000.0,,750480000000.0,750480000000.0,1970000000000.0,,-310990000000.0,-321450000000.0
1170000000.0,498240000,146830000.0,0.0,150050000.0,-5870000.0,144180000.0,1040000000.0,149250000,146830000,2020-12-31,WGSH.JK,778910000.0,754400000,754400000.0,21920000,124080000.0,118250000,654830000.0,654830000.0,0.0,,250990000.0,228170000.0
22120000000.0,10600000000,5990000000.0,,6380000000.0,-844930000.0,3950000000.0,1040000000.0,7460000000,5990000000,2021-12-31,WGSH.JK,54490000000.0,38610000000,36110000000.0,11850000000,2469999999.0,1990000000,52020000000.0,51660000000.0,479480000.0,,2830000000.0,1600000000.0
26690000000.0,12380000000,4730000000.0,,5580000000.0,-798410000.0,4770000000.0,1040000000.0,6540000000,4730000000,2022-12-31,WGSH.JK,57140000000.0,31900000000,27080000000.0,21130000000,1410000000.0,1050000000,55730000000.0,55370000000.0,21660000.0,,3730000000.0,-167810000.0
33150000000.0,12570000000,4920000000.0,,5390000000.0,-936500000.0,4450000000.0,1040000000.0,7130000000,4920000000,2023-12-31,WGSH.JK,58060000000.0,18210000000,16180000000.0,31890000000,1950000000.0,1390000000,56110000000.0,55740000000.0,487770000.0,,395310000.0,-8240000000.0
36630000000.0,20400000000,11470000000.0,-23480000000,2240000000.0,-68150000.0,2780000000.0,2300000000.0,24270000000,11470000000,2019-12-31,WIFI.JK,419380000000.0,6380000000,6380000000.0,375930000000,386810000000.0,193390000000,32580000000.0,31960000000.0,378470000000.0,,7500000000.0,4300000000.0
47500000000.0,21610000000,13680000000.0,-26540000000,3360000000.0,-2440000000.0,2210000000.0,1950000000.0,37200000000,13680000000,2020-12-31,WIFI.JK,510500000000.0,26210000000,26210000000.0,393140000000,97280000000.0,49830000000,413220000000.0,413590000000.0,86930000000.0,,-17990000000.0,-54470000000.0
390960000000.0,42360000000,18780000000.0,-17370000000,24490000000.0,314870000.0,25820000000.0,1960000000.0,52250000000,18780000000,2021-12-31,WIFI.JK,896310000000.0,10570000000,10570000000.0,799460000000,380350000000.0,87200000000,515960000000.0,513640000000.0,326120000000.0,,107980000000.0,-217460000000.0
461250000000.0,98770000000,58730000000.0,-45040000000,54180000000.0,4269999999.0,58490000000.0,2069999999.0,118510000000,58730000000,2022-12-31,WIFI.JK,1410000000000.0,20930000000,20930000000.0,1190000000000,795010000000.0,131020000000,612730000000.0,610320000000.0,660270000000.0,,55300000000.0,-442720000000.0
439330000000.0,162250000000,122960000000.0,-57910000000,67580000000.0,-9320000000.0,58540000000.0,2260000000.0,227120000000,122960000000,2023-12-31,WIFI.JK,1560000000000.0,40070000000,40070000000.0,1300000000000,821580000000.0,222840000000,742650000000.0,740560000000.0,607210000000.0,,224820000000.0,-100380000000.0
601720000000.0,305550000000,81660000000.0,-15140000000,68430000000.0,-17200000000.0,51920000000.0,806020000.0,99800000000,81660000000,2019-12-31,ZONE.JK,538640000000.0,12760000000,12760000000.0,179510000000,233340000000.0,151580000000,305300000000.0,294520000000.0,107340000000.0,,-27060000000.0,-70280000000.0
326770000000.0,99780000000,-35110000000.0,-22400000000,-44500000000.0,6870000000.0,-34880000000.0,870170000.0,46760000000,-35110000000,2020-12-31,ZONE.JK,563630000000.0,9950000000,9950000000.0,288910000000,303190000000.0,173510000000,260430000000.0,252440000000.0,178990000000.0,,48580000000.0,27050000000.0
463880000000.0,184580000000,53510000000.0,-20890000000,37230000000.0,-6450000000.0,30910000000.0,870170000.0,130979999999,53510000000,2021-12-31,ZONE.JK,562740000000.0,6450000000,6450000000.0,266700000000,278970000000.0,174470000000,283770000000.0,283770000000.0,184310000000.0,,99610000000.0,71530000000.0
672880000000.0,301970000000,114810000000.0,-18870000000,97080000000.0,-24140000000.0,72940000000.0,870170000.0,193440000000,114810000000,2022-12-31,ZONE.JK,651780000000.0,4910000000,4910000000.0,277000000000,304930000000.0,199170000000,346850000000.0,346840000000.0,179170000000.0,,102020000000.0,70070000000.0
735450000000.0,319770000000,80470000000.0,-23370000000,60560000000.0,-13590000000.0,46970000000.0,870170000.0,172940000000,80470000000,2023-12-31,ZONE.JK,752960000000.0,4620000000,4620000000.0,327210000000,376870000000.0,238300000000,376090000000.0,375680000000.0,192580000000.0,,101280000000.0,64680000000.0
5950000000.0,1569999999,126080000.0,,125160000.0,-38670000.0,86490000.0,1750000000.0,401370000,126080000,2021-12-31,UDNG.JK,3420000000.0,181240000,181240000.0,1330000000,478820000.0,409550000,2940000000.0,2940000000.0,0.0,,-243150000.0,-542670000.0
3990000000.0,457960000,43030000.0,,42380000.0,-58910000.0,-16530000.0,1750000000.0,372510000,43030000,2022-12-31,UDNG.JK,7210000000.0,77280000,77280000.0,3850000000,809190000.0,697000000,6400000000.0,6400000000.0,0.0,,1500000000.0,-1350000000.0
8350000000.0,2260000000,231060000.0,-4820000.0,261450000.0,-94450000.0,166990000.0,1140000000.0,1060000000,231060000,2023-12-31,UDNG.JK,60220000000.0,25940000000,25940000000.0,31700000000,1330000000.0,1160000000,58890000000.0,58890000000.0,99010000.0,,-1150000000.0,-26570000000.0
535720000000.0,59560000000,36530000000.0,-34530000000,-3570000000.0,-651620000.0,-4200000000.0,1440000000.0,41370000000,36530000000,2019-12-31,INCF.JK,467730000000.0,26540000000,26540000000.0,197720000000,319660000000.0,303090000000,148060000000.0,146760000000.0,299390000000.0,,14200000000.0,11730000000.0
288640000000.0,44040000000,25280000000.0,-30900000000,-8740000000.0,1930000000.0,-6740000000.0,1440000000.0,29270000000,25280000000,2020-12-31,INCF.JK,486080000000.0,24750000000,24750000000.0,135400000000,344550000000.0,177080000000,141530000000.0,140280000000.0,322980000000.0,,-21370000000.0,-34350000000.0
363600000000.0,55820000000,37290000000.0,-36090000000,1100000000.0,-353320000.0,733120000.0,1440000000.0,40270000000,37290000000,2021-12-31,INCF.JK,540049999999.0,31000000000,31000000000.0,131539999999,395400000000.0,251600000000,144650000000.0,143380000000.0,379480000000.0,,-51980000000.0,-51980000000.0
320480000000.0,48150000000,28740000000.0,-28360000000,94220000.0,-1190000000.0,-1080000000.0,1440000000.0,30580000000,28740000000,2022-12-31,INCF.JK,464410000000.0,9150000000,9150000000.0,128949999999,318960000000.0,308780000000,145450000000.0,144260000000.0,304600000000.0,,53080000000.0,53020000000.0
202240000000.0,37060000000,28550000000.0,-26430000000,2140000000.0,-1359999999.0,793510000.0,1440000000.0,30650000000,28550000000,2023-12-31,INCF.JK,446240000000.0,8800000000,8800000000.0,126110000000,299270000000.0,289350000000,146980000000.0,145810000000.0,283060000000.0,,21190000000.0,21190000000.0
49200000000.0,22080000000,13880000000.0,-7770000000,6950000000.0,-3870000000.0,3080000000.0,817000000.0,33020000000,13880000000,2019-12-31,MPOW.JK,275040000000.0,3070000000,3070000000.0,259790000000,128110000000.0,72640000000,146930000000.0,146930000000.0,125780000000.0,,27710000000.0,27600000000.0
38810000000.0,12970000000,3230000000.0,-784770000,277280000.0,-282270000.0,-4990000.0,817000000.0,21920000000,3230000000,2020-12-31,MPOW.JK,258110000000.0,7340000000,7340000000.0,240900000000,113630000000.0,70150000000,144480000000.0,144480000000.0,111600000000.0,,17149999999.0,16850000000.0
41970000000.0,11540000000,4360000000.0,-790850000,2650000000.0,-149670000.0,2500000000.0,817000000.0,23160000000,4360000000,2021-12-31,MPOW.JK,238380000000.0,6150000000,4470000000.0,222790000000,94180000000.0,60850000000,144200000000.0,144200000000.0,91840000000.0,,20240000000.0,20230000000.0
40080000000.0,3180000000,-4689999999.0,-608320000,-12590000000.0,1680000000.0,-10910000000.0,817000000.0,14240000000,-4689999999,2022-12-31,MPOW.JK,201070000000.0,7450000000,5870000000.0,187000000000,76710000000.0,58420000000,124360000000.0,124360000000.0,75110000000.0,,24160000000.0,24080000000.0
28820000000.0,1390000000,-5380000000.0,-441310000,-4080000000.0,727890000.0,-3350000000.0,817000000.0,15220000000,-5380000000,2023-12-31,MPOW.JK,179970000000.0,6900000000,6040000000.0,167980000000,59110000000.0,52140000000,120870000000.0,120870000000.0,55830000000.0,,17480000000.0,17200000000.0
2660000000.0,1839999999,-690190000.0,-5480000,566030000000.0,-144890000000.0,421140000000.0,5170000000.0,-546810000,-690190000,2019-12-31,INDO.JK,950640000000.0,768670000000,515610000000.0,160460000000,125240000000.0,125240000000,825410000000.0,825400000000.0,0.0,,-36880000000.0,-165320000000.0
3080000000.0,602390000,-1900000000.0,-271680000,47730000000.0,-87000000.0,47640000000.0,4310000000.0,-1260000000,-1900000000,2020-12-31,INDO.JK,968400000000.0,675560000000,467180000000.0,262910000000,2550000000.0,2069999999,965850000000.0,965840000000.0,1630000000.0,,-116170000000.0,-217720000000.0
7510000000.0,5310000000,-1350000000.0,-196720000,8600000000.0,0.0,8600000000.0,4310000000.0,-573050000,-1350000000,2021-12-31,INDO.JK,980670000000.0,619840000000,328140000000.0,333760000000,1930000000.0,1310000000,978740000000.0,978740000000.0,1150000000.0,,3200000000.0,-68930000000.0
10290000000.0,7100000000,1760000000.0,-125900000,32740000000.0,-512610000.0,32220000000.0,4360000000.0,3400000000,1760000000,2022-12-31,INDO.JK,980540000000.0,615550000000,305330000000.0,343760000000,2240000000.0,1760000000,978310000000.0,978300000000.0,603450000.0,,1839999999.0,-13040000000.0
17560000000.0,11820000000,-496180000.0,-114840000,13130000000.0,-780480000.0,12350000000.0,4380000000.0,1620000000,-496180000,2023-12-31,INDO.JK,1000000000000.0,516030000000,216530000000.0,471620000000,4570000000.0,3370000000,999710000000.0,999700000000.0,1380000000.0,,23960000000.0,-101510000000.0
4280000000.0,469640000,111000000.0,-1120000,110360000.0,3000000.0,113360000.0,4120000000.0,136000000,111000000,2019-12-31,HAJJ.JK,1640000000.0,85890000,85890000.0,3000000,1200000000.0,1190000000,443260000.0,443260000.0,0.0,,-219000000.0,-219000000.0
10350000000.0,1400000000,611320000.0,-1280000,559750000.0,-117350000.0,442400000.0,4120000000.0,688080000,611320000,2020-12-31,HAJJ.JK,59090000000.0,8109999999,8109999999.0,12690000000,10560000000.0,301350000,48530000000.0,48530000000.0,0.0,,902270000.0,458050000.0
252860000.0,-260220000,-2740000000.0,-105130000,-2520000000.0,547770000.0,-1980000000.0,4120000000.0,-2490000000,-2740000000,2021-12-31,HAJJ.JK,54570000000.0,1270000000,1270000000.0,15360000000,8180000000.0,1270000000,46390000000.0,46390000000.0,133370000.0,,-1940000000.0,-2610000000.0
318190000000.0,9830000000,4530000000.0,-889080000,3280000000.0,-796430000.0,2480000000.0,4120000000.0,4790000000,4530000000,2022-12-31,HAJJ.JK,78560000000.0,3430000000,3430000000.0,11340000000,29830000000.0,18300000000,48730000000.0,48730000000.0,1780000000.0,,-10570000000.0,-10790000000.0
501530000000.0,25530000000,13960000000.0,-1000000000,6400000000.0,-1569999999.0,4820000000.0,2290000000.0,14440000000,13960000000,2023-12-31,HAJJ.JK,189390000000.0,978510000,978510000.0,12380000000,42730000000.0,38850000000,146650000000.0,146650000000.0,16640000000.0,,-100080000000.0,-100710000000.0
141500000000.0,20700000000,2770000000.0,-3290000000,106630000.0,-1370000000.0,241470000.0,520000000.0,,2770000000,2019-12-31,KING.JK,38730000000.0,1660000000,1660000000.0,14020000000,52380000000.0,45020000000,-13660000000.0,-13650000000.0,24780000000.0,,,
169000000000.0,24580000000,5290000000.0,-2940000000,3000000000.0,-1670000000.0,1460000000.0,520000000.0,,5290000000,2020-12-31,KING.JK,41470000000.0,1040000000,1040000000.0,14540000000,56210000000.0,49210000000,-14740000000.0,-14710000000.0,25090000000.0,,-756740000.0,
169000000000.0,23220000000,5640000000.0,-2940000000,3000000000.0,-1670000000.0,1460000000.0,777840000.0,8320000000.0,5640000000,2021-12-31,KING.JK,55620000000.0,3400000000,3400000000.0,19730000000,50510000000.0,42100000000,5110000000.0,5120000000.0,24970000000.0,,3090000000.0,-445720000.0
161860000000.0,20100000000,4960000000.0,-2760000000,1900000000.0,-835730000.0,1060000000.0,1569999999.0,8350000000.0,4960000000,2022-12-31,KING.JK,75390000000.0,15860000000,15860000000.0,23330000000,47540000000.0,41290000000,27850000000.0,27850000000.0,21620000000.0,,258860000.0,-3650000000.0
213110000000.0,26220000000,5200000000.0,-2630000000,3540000000.0,-991150000.0,2540000000.0,2530000000.0,9470000000.0,5200000000,2023-12-31,KING.JK,147220000000.0,74930000000,39930000000.0,19800000000,53750000000.0,48540000000,93470000000.0,93460000000.0,20020000000.0,,-1890000000.0,-6900000000.0
225180000000.0,93340000000,35040000000.0,-5340000000,29220000000.0,-5550000000.0,23670000000.0,3380000000.0,43020000000,35040000000,2020-12-31,MUTU.JK,146020000000.0,33140000000,33140000000.0,58020000000,94550000000.0,46390000000,51480000000.0,51700000000.0,36490000000.0,,23260000000.0,14050000000.0
226410000000.0,105800000000,30660000000.0,-3710000000,26360000000.0,-7040000000.0,19600000000.0,3380000000.0,39170000000,30660000000,2021-12-31,MUTU.JK,144510000000.0,28930000000,28930000000.0,63510000000,80140000000.0,41650000000,64370000000.0,64970000000.0,27990000000.0,,29120000000.0,22580000000.0
281820000000.0,134910000000,48720000000.0,-3010000000,48540000000.0,-11760000000.0,36580000000.0,3380000000.0,59370000000,48720000000,2022-12-31,MUTU.JK,159480000000.0,32680000000,32680000000.0,74810000000,85450000000.0,34159999999,74030000000.0,73880000000.0,48200000000.0,,34360000000.0,14850000000.0
286710000000.0,136620000000,49520000000.0,-5620000000,43670000000.0,-12710000000.0,30900000000.0,3140000000.0,62760000000,49520000000,2023-12-31,MUTU.JK,275450000000.0,94400000000,45610000000.0,94370000000,74850000000.0,33240000000,200590000000.0,200390000000.0,39260000000.0,,9650000000.0,-11910000000.0
1920000000.0,,305280000.0,,158410000.0,0.0,158410000.0,11180000000.0,383370000,305280000,2021-12-31,RELF.JK,153160000000.0,3310000000,3310000000.0,,39180000000.0,,113980000000.0,113980000000.0,14770000000.0,,-40530000000.0,-42630000000.0
17870000000.0,,4750000000.0,,4480000000.0,4179999.0,4490000000.0,11180000000.0,5020000000,4750000000,2022-12-31,RELF.JK,166040000000.0,1620000000,1620000000.0,,47580000000.0,,118460000000.0,118460000000.0,20380000000.0,,2980000000.0,-7370000000.0
44190000000.0,,10290000000.0,,10440000000.0,8590000.0,10450000000.0,5730000000.0,10570000000,10290000000,2023-12-31,RELF.JK,296540000000.0,11640000000,11640000000.0,,67480000000.0,,229060000000.0,229060000000.0,33189999999.0,,-13270000000.0,-102940000000.0
124460000000.0,37250000000,20630000000.0,,16149999999.0,-4050000000.0,12100000000.0,106100000000.0,,20630000000,2019-12-31,MAXI.JK,150160000000.0,1370000000,1370000000.0,110640000000,79100000000.0,57910000000,71060000000.0,71060000000.0,37820000000.0,,17890000000.0,
115590000000.0,37720000000,17220000000.0,,10410000000.0,-2370000000.0,8029999999.0,10610000000.0,,17220000000,2020-12-31,MAXI.JK,149110000000.0,1370000000,1370000000.0,109690000000,70050000000.0,17950000000,79060000000.0,79060000000.0,57460000000.0,,-16329999999.0,
149350000000.0,40020000000,16730000000.0,,13640000000.0,-3000000000.0,10650000000.0,10610000000.0,,16730000000,2021-12-31,MAXI.JK,149790000000.0,4680000000,4680000000.0,109880000000,59150000000.0,11720000000,90640000000.0,90640000000.0,47350000000.0,,19250000000.0,
105850000000.0,25390000000,2180000000.0,-3660000000.0,-45110000.0,13400000.0,-31700000.0,10610000000.0,6920000000.0,2180000000,2022-12-31,MAXI.JK,157150000000.0,9750000000,9750000000.0,118490000000,49230000000.0,10780000000,107910000000.0,107910000000.0,37480000000.0,,7050000000.0,-1280000000.0
82780000000.0,23480000000,-131389999.0,-3040000000.0,-3160000000.0,193520000.0,-2960000000.0,9410000000.0,4850000000.0,-131389999,2023-12-31,MAXI.JK,188980000000.0,23600000000,23600000000.0,120640000000,40720000000.0,7400000000,148250000000.0,148250000000.0,33060000000.0,,-4170000000.0,-16590000000.0
2020000000000.0,414060000000,266310000000.0,-132960000000,144050000000.0,-62730000000.0,81310000000.0,2350000000.0,317400000000,266310000000,2019-12-31,PMMP.JK,3290000000000.0,195340000000,142920000000.0,585250000000,2650000000000.0,2450000000000,638890000000.0,638890000000.0,2320000000000.0,,-201880000000.0,-342760000000.0
2480000000000.0,510110000000,325810000000.0,-141260000000,181280000000.0,-26490000000.0,154790000000.0,2009999999.0,389090000000,325810000000,2020-12-31,PMMP.JK,3490000000000.0,176270000000,112050000000.0,563890000000,2580000000000.0,2400000000000,910230000000.0,910230000000.0,2190000000000.0,,53440000000.0,20840000000.0
2510000000000.0,582400000000,290200000000.0,-133300000000,172250000000.0,-39390000000.0,132860000000.0,2350000000.0,353330000000,290200000000,2021-12-31,PMMP.JK,3830000000000.0,213270000000,136710000000.0,563980000000,2780000000000.0,2700000000000,1050000000000.0,1050000000000.0,2320000000000.0,,88400000000.0,30900000000.0
2830000000000.0,516630000000,207560000000.0,-140080000000,106460000000.0,5580000000.0,112040000000.0,2350000000.0,276020000000,207560000000,2022-12-31,PMMP.JK,4630000000000.0,362720000000,258769999999.0,775110000000,3370000000000.0,3260000000000,1270000000000.0,1270000000000.0,2780000000000.0,,95760000000.0,-115840000000.0
2860000000000.0,456620000000,191830000000.0,-161050000000,25980000000.0,-24740000000.0,1240000000.0,2350000000.0,268140000000,191830000000,2023-12-31,PMMP.JK,4610000000000.0,342550000000,276150000000.0,840670000000,3360000000000.0,3220000000000,1250000000000.0,1250000000000.0,2950000000000.0,,-60500000000.0,-210040000000.0
20300000000.0,13500000000,6640000000.0,-3260000000,3300000000.0,-780370000.0,2520000000.0,800000000.0,7480000000,6640000000,2019-12-31,LABA.JK,45730000000.0,2750000000,2750000000.0,14120000000,21290000000.0,7730000000,24440000000.0,24440000000.0,11360000000.0,,-95360000.0,-252900000.0
13840000000.0,4200000000,-2990000000.0,-1550000000,-4219999999.0,865000000.0,-3350000000.0,800000000.0,-2350000000,-2990000000,2020-12-31,LABA.JK,42620000000.0,509370000,509370000.0,15980000000,22970000000.0,8890000000,19650000000.0,19650000000.0,14400000000.0,,-2730000000.0,-4470000000.0
9460000000.0,-384670000,-10280000000.0,-765820000,16520000000.0,2790000000.0,19310000000.0,883330000.0,-7790000000,-10280000000,2021-12-31,LABA.JK,67930000000.0,9820000000,9820000000.0,34390000000,6530000000.0,1790000000,61400000000.0,61400000000.0,4460000000.0,,-5600000000.0,-50860000000.0
15640000000.0,-381670000,-5330000000.0,-466190000,-5860000000.0,1310000000.0,-4540000000.0,883330000.0,-1920000000,-5330000000,2022-12-31,LABA.JK,66269999999.0,326660000,326660000.0,34380000000,7620000000.0,3620000000,58650000000.0,58650000000.0,3570000000.0,,-2420000000.0,-10320000000.0
